KEY , ALPHA1 , ALPHA2 , GAPS , MATCHES , ALL , OVERLAP_TYPE ,R1L,R1S,R1E,R2L,R2S,R2E
origSeq_121-origSeq_133,0.208847558,0.209637508,0.019198826,0.128141938,0.083504513,Good Overlap,10092,0,4806,17758,12920,17749
origSeq_127-origSeq_30,0.208891764,0.208159867,0.018151445,0.131916936,0.088006573,Good Overlap,16943,6158,8418,2294,34,2284
origSeq_137-origSeq_169,0.209185804,0.20984564,0.019411386,0.129702002,0.085001937,Good Overlap,1503,0,1503,18645,5682,7191
origSeq_146-origSeq_93,0.209316394,0.210080986,0.017313185,0.125886777,0.080812986,Good Overlap,1730,0,1730,11829,6535,8273
origSeq_110-origSeq_60,0.209522806,0.209772536,0.019204879,0.129381288,0.085452409,Good Overlap,1989,0,1989,12013,7504,9496
origSeq_157-origSeq_177,0.209543729,0.208501396,0.017924265,0.126431417,0.08142893,Good Overlap,5695,0,2705,9902,7214,9902
origSeq_167-origSeq_36,0.21022409,0.211549217,0.018728262,0.129782089,0.085211376,Good Overlap,12915,5778,7279,1530,3,1516
origSeq_101-origSeq_54,0.210246244,0.211151641,0.01910039,0.132475772,0.088388505,Good Overlap,10048,464,2479,2031,0,2026
origSeq_192-origSeq_53,0.210508617,0.209944054,0.019424894,0.129206338,0.084487738,Good Overlap,47088,23304,28312,5003,6,4997
origSeq_26-origSeq_97,0.21054416,0.208397076,0.017459101,0.128061924,0.082965807,Good Overlap,1877,0,1242,5262,4022,5248
origSeq_107-origSeq_187,0.21081225,0.20823982,0.019118758,0.127115065,0.082673209,Good Overlap,3958,0,3958,27328,14817,18714
origSeq_38-origSeq_40,0.210909946,0.209143396,0.019423968,0.127649847,0.083231355,Good Overlap,5841,0,1794,4447,2665,4440
origSeq_153-origSeq_35,0.210931856,0.209980714,0.019298217,0.131241069,0.087198017,Good Overlap,8559,0,2628,6520,3900,6513
origSeq_16-origSeq_80,0.211357159,0.212738017,0.017591803,0.126688915,0.080923909,Good Overlap,964,0,964,7860,3597,4569
origSeq_167-origSeq_4,0.211496746,0.209782609,0.020804668,0.124808654,0.080240432,Good Overlap,12915,9230,10010,781,3,775
origSeq_192-origSeq_22,0.211865474,0.211815834,0.018729985,0.134592882,0.090453531,Good Overlap,47088,31211,34575,3393,1,3364
origSeq_156-origSeq_26,0.212235563,0.212685714,0.021212913,0.126716096,0.081541094,Good Overlap,12592,3854,5710,1877,7,1868
origSeq_103-origSeq_167,0.212366097,0.211328566,0.01943436,0.135787474,0.092094805,Good Overlap,1130,0,1130,12915,4191,5314
origSeq_157-origSeq_167,0.212367514,0.210210602,0.019060379,0.127411368,0.081407379,Good Overlap,5695,0,3266,12915,9684,12908
origSeq_115-origSeq_192,0.21293208,0.209817352,0.020444141,0.13290099,0.088275296,Good Overlap,2809,0,2809,47088,10383,13140
origSeq_44-origSeq_90,0.212933754,0.209549672,0.023511468,0.135169725,0.09138609,Good Overlap,945,0,945,14077,3493,4419
origSeq_169-origSeq_22,0.21439079,0.215895308,0.018548459,0.132295675,0.086828675,Good Overlap,18645,3010,6362,3393,0,3382
origSeq_45-origSeq_91,0.214565624,0.212904785,0.018551947,0.136256426,0.091464804,Good Overlap,7344,0,3559,12771,9243,12767
origSeq_101-origSeq_165,0.21470818,0.215496098,0.018289064,0.133023121,0.087729885,Good Overlap,10048,0,5772,22641,16835,22634
origSeq_189-origSeq_47,0.214810897,0.212645202,0.020788538,0.131466963,0.086407971,Good Overlap,39864,20964,25025,4043,5,4014
origSeq_180-origSeq_82,0.214887864,0.217625614,0.020610286,0.133295772,0.087837406,Good Overlap,1351,0,1351,11561,4936,6309
origSeq_122-origSeq_27,0.214953271,0.217528208,0.02069214,0.127314809,0.081107769,Good Overlap,5534,0,1633,3736,2063,3721
origSeq_14-origSeq_190,0.215046762,0.215511122,0.018105413,0.135588962,0.090685107,Good Overlap,3633,0,3633,31476,13261,16904
origSeq_109-origSeq_163,0.215101838,0.217692689,0.019409506,0.133317374,0.086830061,Good Overlap,9570,3534,4833,1334,3,1322
origSeq_176-origSeq_189,0.215613196,0.217662129,0.02171622,0.130249786,0.083870123,Good Overlap,4281,0,4281,39864,15574,19907
origSeq_179-origSeq_4,0.215637173,0.210806271,0.016283612,0.131335603,0.0857367,Good Overlap,6953,3381,4156,781,22,775
origSeq_138-origSeq_29,0.215970149,0.217080259,0.019949118,0.132894939,0.086995492,Good Overlap,12367,0,2894,3960,1033,3946
origSeq_110-origSeq_152,0.216054747,0.215799196,0.019660816,0.130489512,0.084407344,Good Overlap,1989,0,1989,14143,7217,9203
origSeq_140-origSeq_36,0.216153735,0.217171717,0.017848626,0.13637967,0.091143315,Good Overlap,13483,6571,8067,1530,9,1514
origSeq_101-origSeq_139,0.216370003,0.218081235,0.021089071,0.137865243,0.092546311,Good Overlap,10048,0,4449,15013,10514,15008
origSeq_107-origSeq_116,0.216371498,0.217020773,0.018425196,0.13552726,0.090261011,Good Overlap,3958,0,3653,16597,12925,16592
origSeq_16-origSeq_50,0.217068228,0.214946941,0.021442129,0.128268425,0.081965578,Good Overlap,964,0,964,6126,3477,4429
origSeq_36-origSeq_54,0.218194254,0.216586703,0.023497398,0.1375516,0.091550733,Good Overlap,1530,0,638,2031,1394,2026
origSeq_5-origSeq_57,0.218218726,0.22,0.024552159,0.129047469,0.081421681,Good Overlap,860,0,860,7337,3081,3950
origSeq_187-origSeq_97,0.218253311,0.217216512,0.019529301,0.13280355,0.0863448,Good Overlap,27328,3168,8441,5262,0,5241
origSeq_180-origSeq_95,0.218396379,0.22016129,0.020271201,0.134310994,0.087976431,Good Overlap,1351,0,1351,11131,4835,6200
origSeq_176-origSeq_96,0.219190006,0.219948849,0.020104683,0.134589956,0.088128296,Good Overlap,4281,0,4281,19709,15250,19550
origSeq_186-origSeq_6,0.219210651,0.219828952,0.022581,0.142346468,0.097443778,Good Overlap,13958,7649,9032,1395,0,1388
origSeq_186-origSeq_83,0.219504596,0.217309795,0.021150655,0.138674085,0.093398054,Good Overlap,13958,7544,8953,1434,5,1396
origSeq_126-origSeq_73,0.219621514,0.219686281,0.019999723,0.136199857,0.089996074,Good Overlap,2646,0,2646,12487,9402,12049
origSeq_119-origSeq_149,0.219635628,0.219994482,0.01891672,0.134564529,0.088427547,Good Overlap,9320,0,2387,3940,1548,3940
origSeq_176-origSeq_191,0.21979771,0.221795463,0.020929863,0.133878929,0.086368421,Good Overlap,4281,0,4281,22116,15196,19527
origSeq_134-origSeq_91,0.220335003,0.220365515,0.020264077,0.135586066,0.089228804,Good Overlap,18418,2,5632,12771,7136,12767
origSeq_192-origSeq_25,0.220955014,0.223593571,0.01948118,0.133939051,0.08655165,Good Overlap,47088,29727,33563,3903,0,3895
origSeq_110-origSeq_26,0.221059309,0.22229259,0.021748481,0.138294476,0.091494124,Good Overlap,1989,0,697,1877,1164,1866
origSeq_121-origSeq_88,0.221125253,0.22149566,0.024627486,0.137726225,0.091438678,Good Overlap,10092,1685,3544,1870,0,1863
origSeq_101-origSeq_98,0.221532321,0.221704911,0.017733366,0.137698913,0.090756418,Good Overlap,10048,1030,3028,2007,1,2001
origSeq_106-origSeq_73,0.221555504,0.22179497,0.020743897,0.134683714,0.088002993,Good Overlap,3408,0,2880,12487,9591,12475
origSeq_104-origSeq_186,0.222624903,0.223027167,0.020907445,0.134575717,0.087014101,Good Overlap,4949,0,3440,13958,10503,13951
origSeq_122-origSeq_188,0.223031727,0.223852565,0.019675995,0.1341797,0.086400274,Good Overlap,5534,0,3796,15308,11486,15300
origSeq_120-origSeq_157,0.223236189,0.225516094,0.019735399,0.141025333,0.093472198,Good Overlap,6804,0,2275,5695,3387,5692
origSeq_163-origSeq_189,0.223300971,0.221345863,0.020393882,0.135538267,0.088275577,Good Overlap,1334,0,1334,39864,4640,5959
origSeq_14-origSeq_187,0.223363049,0.222454758,0.019409822,0.136067509,0.088789538,Good Overlap,3633,0,3633,27328,12632,16246
origSeq_118-origSeq_184,0.223903544,0.221951813,0.019929949,0.13789851,0.090880195,Good Overlap,2767,0,2767,15396,9591,12327
origSeq_169-origSeq_25,0.224118846,0.226282461,0.020242152,0.13652692,0.088590951,Good Overlap,18645,1480,5327,3903,0,3895
origSeq_169-origSeq_75,0.224191135,0.22600056,0.019812467,0.13656984,0.088790911,Good Overlap,18645,0,4795,7594,2743,7588
origSeq_127-origSeq_166,0.224420336,0.222048364,0.020457477,0.132468512,0.08428439,Good Overlap,16943,2844,6009,3139,4,3126
origSeq_127-origSeq_165,0.22450495,0.224528944,0.018987544,0.136798972,0.088909629,Good Overlap,16943,0,7256,22641,15377,22634
origSeq_115-origSeq_124,0.224702024,0.223894939,0.022308642,0.13970918,0.092213726,Good Overlap,2809,0,2809,26618,9692,12488
origSeq_140-origSeq_4,0.224905441,0.220368745,0.01806753,0.134703554,0.087236407,Good Overlap,13483,10068,10841,781,22,775
origSeq_143-origSeq_177,0.224942263,0.225210666,0.021146409,0.139032706,0.091624601,Good Overlap,1948,0,1948,9902,6712,8663
origSeq_117-origSeq_161,0.225045593,0.223913308,0.020768922,0.139676203,0.091869431,Good Overlap,6898,0,1851,3173,1327,3166
origSeq_154-origSeq_182,0.225090658,0.225057203,0.021668398,0.137362952,0.089599404,Good Overlap,5214,0,5214,26524,17950,23163
origSeq_68-origSeq_81,0.225127743,0.224195005,0.019958986,0.143798576,0.097183346,Good Overlap,6602,0,1498,1549,52,1542
origSeq_162-origSeq_77,0.225340976,0.224114037,0.023218424,0.129293109,0.080767118,Good Overlap,2686,0,1140,3518,2373,3505
origSeq_166-origSeq_99,0.225889782,0.220745449,0.02149025,0.13515652,0.086797059,Good Overlap,3139,0,787,1116,345,1109
origSeq_139-origSeq_145,0.225910064,0.228182546,0.022847274,0.139697604,0.092083735,Good Overlap,15013,3809,6341,2575,4,2569
origSeq_127-origSeq_139,0.226734349,0.227447364,0.021742056,0.142437033,0.094770441,Good Overlap,16943,0,5896,15013,9061,14981
origSeq_139-origSeq_186,0.226902865,0.227197628,0.020821726,0.140967084,0.093174351,Good Overlap,15013,0,5354,13958,8583,13946
origSeq_128-origSeq_71,0.22709276,0.226217441,0.019444728,0.138685444,0.09012494,Good Overlap,1606,0,1606,8532,5466,7064
origSeq_110-origSeq_116,0.22728831,0.226934949,0.018269629,0.139895656,0.091617521,Good Overlap,1989,0,1989,16597,6762,8747
origSeq_184-origSeq_38,0.227406595,0.226021058,0.020742028,0.141923038,0.094144632,Good Overlap,15396,0,3938,5841,1921,5828
origSeq_142-origSeq_71,0.22821827,0.224477431,0.022796965,0.136010152,0.086936074,Good Overlap,757,0,757,8532,2560,3301
origSeq_26-origSeq_60,0.228567949,0.2280039,0.021927755,0.14145624,0.093469734,Good Overlap,1877,0,1877,12013,6335,8206
origSeq_152-origSeq_26,0.228751701,0.230465375,0.020298469,0.137996558,0.089151563,Good Overlap,14143,6061,7910,1877,1,1868
origSeq_11-origSeq_183,0.229033728,0.22621226,0.021991657,0.130811975,0.081673984,Good Overlap,1005,0,1005,11124,3383,4372
origSeq_192-origSeq_45,0.229338778,0.229629164,0.022312096,0.142525512,0.094270562,Good Overlap,47088,15262,22563,7344,9,7322
origSeq_110-origSeq_129,0.229623644,0.228911486,0.021488451,0.137767181,0.088746574,Good Overlap,1989,0,1989,17989,6673,8654
origSeq_111-origSeq_190,0.229897255,0.231676212,0.021136475,0.145127892,0.096446974,Good Overlap,4768,2,4768,31476,15965,20779
origSeq_177-origSeq_36,0.230652734,0.229836264,0.020500655,0.144896984,0.097454399,Good Overlap,9902,3302,4825,1530,3,1519
origSeq_133-origSeq_22,0.230909953,0.229291146,0.021260323,0.146662443,0.098507421,Good Overlap,17758,3004,6412,3393,5,3382
origSeq_142-origSeq_15,0.231356968,0.235097324,0.023749218,0.146277261,0.09538902,Good Overlap,757,0,757,6726,2515,3288
origSeq_31-origSeq_89,0.231579821,0.232535013,0.022006485,0.140252299,0.091150448,Good Overlap,2791,0,2791,17466,9261,12067
origSeq_102-origSeq_67,0.231731732,0.228061353,0.019391179,0.137972681,0.088711608,Good Overlap,926,0,926,10468,3070,3977
origSeq_25-origSeq_89,0.231921089,0.23237722,0.020732699,0.142117562,0.0929441,Good Overlap,3903,0,3903,17466,12926,16839
origSeq_168-origSeq_169,0.232253618,0.235415237,0.021771914,0.140206009,0.089916207,Good Overlap,2359,0,2359,18645,7798,10199
origSeq_165-origSeq_99,0.232267627,0.23210504,0.022345909,0.139367864,0.089717646,Good Overlap,22641,17931,19028,1116,13,1109
origSeq_107-origSeq_129,0.232317896,0.231551116,0.022383255,0.1421455,0.093184611,Good Overlap,3958,0,3958,17989,13079,17020
origSeq_59-origSeq_94,0.234015345,0.233819391,0.019250089,0.151049027,0.10261861,Good Overlap,10331,2513,4343,1837,2,1830
origSeq_90-origSeq_91,0.234052339,0.234263644,0.020050066,0.144204092,0.09495453,Good Overlap,14077,0,5089,12771,7666,12761
origSeq_189-origSeq_46,0.234743898,0.234782174,0.023277958,0.146501763,0.09754406,Good Overlap,39864,19881,24574,4709,9,4703
origSeq_10-origSeq_100,0.23482131,0.232987082,0.020004621,0.144086843,0.094338694,Good Overlap,3535,0,3535,16312,11519,15018
origSeq_100-origSeq_145,0.23482151,0.23377217,0.025222871,0.147381952,0.098596171,Good Overlap,16312,5366,7938,2575,7,2564
origSeq_36-origSeq_75,0.235167538,0.234932349,0.022871109,0.149051801,0.100424239,Good Overlap,1530,0,1530,7594,4976,6504
origSeq_87-origSeq_91,0.235288912,0.235694702,0.020001744,0.141761727,0.092187703,Good Overlap,2659,0,2659,12771,8642,11307
origSeq_107-origSeq_14,0.235476501,0.237343318,0.021341707,0.152225398,0.103261272,Good Overlap,3958,0,1443,3633,2170,3628
origSeq_66-origSeq_78,0.235476963,0.236215582,0.023138701,0.147313409,0.097851077,Good Overlap,12390,0,3409,5526,2087,5510
origSeq_189-origSeq_57,0.235680057,0.235286546,0.021729303,0.146542364,0.097192676,Good Overlap,39864,8772,16100,7337,1,7313
origSeq_167-origSeq_54,0.235735208,0.236450895,0.020286098,0.142568898,0.092291354,Good Overlap,12915,4383,6395,2031,3,2023
origSeq_182-origSeq_49,0.235778586,0.23533921,0.023205098,0.144281506,0.094935195,Good Overlap,26524,16085,18547,2468,3,2459
origSeq_71-origSeq_73,0.235914663,0.237532345,0.021929132,0.148259324,0.098324766,Good Overlap,8532,0,4003,12487,8436,12475
origSeq_78-origSeq_91,0.236018124,0.236843883,0.021606008,0.148013201,0.098463578,Good Overlap,5526,0,3490,12771,9261,12767
origSeq_133-origSeq_75,0.236600605,0.237084736,0.021959224,0.144687643,0.094218641,Good Overlap,17758,0,4847,7594,2728,7588
origSeq_190-origSeq_63,0.236624219,0.236808984,0.02044269,0.145483003,0.095204463,Good Overlap,31476,10824,15711,4904,1,4893
origSeq_57-origSeq_59,0.236685562,0.236043987,0.022789459,0.143234172,0.093202697,Good Overlap,7337,0,3382,10331,6952,10322
origSeq_124-origSeq_138,0.237175829,0.236110229,0.02237324,0.145918616,0.095880456,Good Overlap,26618,0,7481,12367,4924,12361
origSeq_111-origSeq_187,0.237185229,0.236234989,0.022920794,0.143865858,0.09355078,Good Overlap,4768,2,4768,27328,15328,20069
origSeq_163-origSeq_96,0.237239908,0.236153161,0.019569859,0.144475174,0.094117299,Good Overlap,1334,0,1334,19709,4289,5615
origSeq_123-origSeq_7,0.237253731,0.237981629,0.022489463,0.144790618,0.094283994,Good Overlap,10666,2292,4279,1999,1,1996
origSeq_163-origSeq_191,0.237366548,0.234642857,0.020711508,0.143945307,0.093797468,Good Overlap,1334,0,1334,22116,4286,5600
origSeq_171-origSeq_72,0.23826395,0.239274657,0.018062822,0.142966467,0.091562841,Good Overlap,5375,3118,3656,554,1,542
origSeq_152-origSeq_59,0.238360324,0.238167553,0.021200689,0.148103082,0.098228166,Good Overlap,14143,0,4710,10331,5617,10322
origSeq_184-origSeq_7,0.238416278,0.239814022,0.021415004,0.139395087,0.087826403,Good Overlap,15396,7239,9184,1999,1,1961
origSeq_191-origSeq_38,0.238533735,0.237656236,0.022572098,0.147345899,0.0973393,Good Overlap,22116,0,5388,5841,472,5834
origSeq_64-origSeq_67,0.238709677,0.238709677,0.022045316,0.146544856,0.096324565,Good Overlap,3939,0,2775,10468,7686,10461
origSeq_135-origSeq_3,0.238798621,0.241040746,0.020422082,0.146061425,0.094892883,Good Overlap,485,0,485,2584,1546,2037
origSeq_131-origSeq_51,0.238832315,0.25238381,0.022881841,0.148494304,0.094193174,Good Overlap,19393,4675,8193,3798,12,3797
origSeq_133-origSeq_25,0.238861919,0.238347067,0.021923699,0.147733263,0.097596392,Good Overlap,17758,1504,5391,3903,19,3895
origSeq_192-origSeq_3,0.239030779,0.239173136,0.020664232,0.147354449,0.096740026,Good Overlap,47088,36402,38957,2584,3,2560
origSeq_111-origSeq_129,0.239073569,0.239529437,0.022102328,0.147721541,0.096745816,Good Overlap,4768,0,4387,17989,13582,17980
origSeq_16-origSeq_47,0.23968175,0.238356164,0.023138258,0.140833093,0.089683622,Good Overlap,964,0,964,4043,3058,4015
origSeq_185-origSeq_81,0.239919975,0.237926246,0.021485566,0.148924677,0.098485984,Good Overlap,16198,9700,11259,1549,0,1542
origSeq_10-origSeq_89,0.240051609,0.238552085,0.022002403,0.145256767,0.09387158,Good Overlap,3535,0,3535,17466,11191,14697
origSeq_133-origSeq_168,0.240262361,0.237724005,0.02109273,0.145556109,0.094522322,Good Overlap,17758,7851,10232,2359,3,2351
origSeq_145-origSeq_90,0.240362177,0.239581387,0.023891851,0.153009467,0.103556423,Good Overlap,2575,0,2575,14077,8138,10702
origSeq_89-origSeq_99,0.240567067,0.239903951,0.022068224,0.137886005,0.085730477,Good Overlap,17466,12894,13997,1116,13,1112
origSeq_167-origSeq_31,0.241415193,0.241480968,0.021652032,0.1479564,0.096709537,Good Overlap,12915,1383,4167,2791,0,2785
origSeq_167-origSeq_181,0.2418267,0.241475224,0.022513397,0.14811835,0.097163998,Good Overlap,12915,0,4697,11249,6508,11196
origSeq_165-origSeq_86,0.242058064,0.242288406,0.024034592,0.147910092,0.096265196,Good Overlap,22641,9484,12669,3221,1,3190
origSeq_106-origSeq_171,0.242230736,0.242230736,0.023908793,0.15420964,0.104070705,Good Overlap,3408,0,1707,5375,3639,5346
origSeq_129-origSeq_33,0.242360625,0.242242787,0.020813558,0.15157855,0.101289131,Good Overlap,17989,5130,8247,3124,2,3117
origSeq_33-origSeq_97,0.243179472,0.236423151,0.023343101,0.155113357,0.105300443,Good Overlap,3124,2,1651,5262,3659,5248
origSeq_31-origSeq_66,0.243203207,0.243532793,0.024043975,0.152074421,0.101411355,Good Overlap,2791,0,2791,12390,8685,11481
origSeq_141-origSeq_150,0.244088333,0.243052838,0.019103638,0.147453485,0.095435582,Good Overlap,8897,0,2498,3827,1337,3821
origSeq_140-origSeq_54,0.244148362,0.242238267,0.023191965,0.149821208,0.098330566,Good Overlap,13483,5158,7192,2031,6,2019
origSeq_100-origSeq_155,0.244524649,0.243345383,0.023498807,0.154386728,0.103633246,Good Overlap,16312,0,5962,14003,8070,13994
origSeq_159-origSeq_169,0.244818892,0.243189942,0.021264812,0.150303508,0.098686067,Good Overlap,3981,0,3981,18645,12280,16226
origSeq_169-origSeq_3,0.245200115,0.244333939,0.021084715,0.148387989,0.095792052,Good Overlap,18645,8179,10746,2584,3,2558
origSeq_69-origSeq_74,0.245500265,0.242190615,0.022417854,0.150534467,0.098824512,Good Overlap,1857,2,1857,8911,5701,7523
origSeq_163-origSeq_41,0.245762712,0.245762712,0.025076403,0.149342611,0.097126284,Good Overlap,1334,0,1334,7331,4094,5428
origSeq_123-origSeq_8,0.24589623,0.24589623,0.021578955,0.152568767,0.100895641,Good Overlap,10666,0,2981,4447,1457,4438
origSeq_140-origSeq_31,0.24616199,0.245829288,0.024183179,0.1547291,0.103678167,Good Overlap,13483,2149,4939,2791,0,2785
origSeq_81-origSeq_9,0.246776233,0.246585736,0.023925629,0.16354386,0.113966244,Good Overlap,1549,0,976,3402,2406,3381
origSeq_171-origSeq_34,0.246939684,0.244079535,0.023835735,0.149295085,0.096519145,Good Overlap,5375,0,2219,5805,3611,5796
origSeq_151-origSeq_81,0.247079255,0.244335288,0.023820179,0.155664147,0.104515608,Good Overlap,15444,9110,10675,1549,0,1542
origSeq_170-origSeq_39,0.247160494,0.252329573,0.022377835,0.159360647,0.106471469,Good Overlap,3575,0,1001,1522,475,1504
origSeq_180-origSeq_8,0.247302546,0.247951703,0.021396362,0.151647764,0.098852646,Good Overlap,1351,0,1146,4447,3283,4433
origSeq_100-origSeq_78,0.247346799,0.246056241,0.023574421,0.151196489,0.098786116,Good Overlap,16312,0,4335,5526,1214,5519
origSeq_165-origSeq_91,0.247940576,0.246800409,0.021751511,0.153868974,0.101735352,Good Overlap,22641,0,7043,12771,5765,12765
origSeq_121-origSeq_169,0.248293256,0.249109547,0.022282877,0.152686989,0.099727501,Good Overlap,10092,0,5710,18645,12905,18640
origSeq_132-origSeq_20,0.248489288,0.247524752,0.023665076,0.14508022,0.092178161,Good Overlap,4984,0,1357,1845,477,1827
origSeq_167-origSeq_53,0.248618785,0.249353734,0.023152309,0.15492229,0.102232014,Good Overlap,12915,0,3555,5003,1384,4953
origSeq_190-origSeq_9,0.249748238,0.243380486,0.022676201,0.151897208,0.099058812,Good Overlap,31476,17615,21087,3402,41,3396
